"Sequence","Title","Scope","State","Test","TestTitle","Dependency","LastUpdated"
100552,"JIRA Issues - SBM-41253, SBM-40027","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1007280,"SBM-41253 - Create Permissions, Users and Instances using BizLogic Admin (TC04-01)",1007150,"2017-03-24T15:29:02.000Z"
100552,"JIRA Issues - SBM-41253, SBM-40027","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1007289,"SBM-41253 - Create Permissions, Users and Instances using BizLogic Admin (TC04-02)",1007280,"2017-03-24T15:29:02.000Z"
100552,"JIRA Issues - SBM-41253, SBM-40027","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1007296,"SBM-41253 - Create Permissions, Users and Instances using BizLogic Admin (TC04-03)",1007289,"2017-03-24T15:29:03.000Z"
100552,"JIRA Issues - SBM-41253, SBM-40027","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1007299,"SBM-41253 - Verify accessibility for a user with PI permissions specific to that user (TC05-01)",1007296,"2017-03-24T15:29:03.000Z"
100552,"JIRA Issues - SBM-41253, SBM-40027","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1007401,"SBM-41253 - Verify accessibility for a user with PI permissions specific to that user (TC05-02)",1007299,"2017-03-26T07:42:34.000Z"
100552,"JIRA Issues - SBM-41253, SBM-40027","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1007402,"SBM-41253 - Verify accessibility for a user with PI permissions specific to that user (TC05-03)",1007401,"2017-03-24T15:29:04.000Z"
100552,"JIRA Issues - SBM-41253, SBM-40027","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1007408,"Close all windows and browsers (TC06)",1007402,"2017-03-24T15:29:05.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008061,"Pre-Condition (TC00-01)",,"2017-05-20T12:09:43.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008062,"Pre-Condition (TC00-02)",1008061,"2017-05-18T23:21:54.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008063,"Pre-Condition (TC00-03)",1008062,"2017-05-18T23:21:55.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008064,"Pre-Condition (TC00-04)",1008063,"2017-05-18T23:21:55.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008065,"Pre-Condition (TC00-05)",1008064,"2017-05-18T23:21:56.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008067,"SBM-41253 - Verify accessibility for a user with PI permission of another user (TC01-01)",1008065,"2017-05-18T23:21:56.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008068,"SBM-41253 - Verify accessibility for a user with PI permission of another user (TC01-02)",1008067,"2017-05-18T23:21:57.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008069,"SBM-41253 - Verify accessibility for a user with PI permission of another user (TC01-03)",1008068,"2017-05-18T23:21:58.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008070,"SBM-40027- Verify Add User Tab closure after creating user (TC02)",1008069,"2017-05-18T23:21:58.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008071,"SBM-40027- Verify Edit  User Tab closure after editing and deleting user (TC03)",1008070,"2017-05-18T23:21:59.000Z"
100580,"JIRA Issues - SBM-41253, SBM-40027 (Part 2)","JIRA Issues - SBM-41253, SBM-40027","Deprecated",1008072,"Close all windows and browsers (TC04)",1008071,"2017-05-18T23:22:00.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008173,"SBM-41437 - Copy prerequisites artifcats and change configuration file in the server. (TC01)",,"2017-02-14T03:07:08.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008174,"SBM-41437- Start the Servers. (TC02)",1008173,"2017-02-14T03:07:08.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008175,"SBM-41437- Install System Process application from BPM Portal. (TC03)",1008174,"2017-02-14T03:07:09.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008176,"SBM-41437- Create Permisssion, User and Group  - Part 1. (TC04)",1008175,"2017-02-14T03:07:10.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008177,"SBM-41437- Create Permisssion, User and Group  - Part 2. (TC05)",1008176,"2017-02-14T03:07:10.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008178,"SBM-41437- Create Permisssion, User and Group  - Part 3. (TC06)",1008177,"2017-02-14T03:07:11.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008179,"SBM-41437- Create Instances using Bizlogic. (TC07)",1008178,"2017-02-14T03:07:11.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008180,"SBM-41437- Verify accessibility for a user with Process Instance permissions - Part 1. (TC08)",1008179,"2017-02-14T03:07:12.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008181,"SBM-41437- Verify accessibility for a user with Process Instance permissions - Part 2. (TC09)",1008180,"2017-02-14T03:07:12.000Z"
100595,"JIRA Issues - SBM-4137","JIRA Issues","Deprecated",1008182,"Closing all windows and browsers. (TC10)",1008181,"2017-02-15T09:42:31.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008323,"SBM-41437 - Copy prerequisites artifcats and change configuration file in the server. (TC01)",,"2017-04-04T02:11:41.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008324,"SBM-41437- Start the Servers. (TC02)",1008323,"2017-02-03T19:39:45.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008325,"SBM-41437- Install System Process application from BPM Portal. (TC03)",1008324,"2017-02-03T19:39:46.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008326,"SBM-41437- Create Permisssion, User and Group  - Part 1. (TC04)",1008325,"2017-02-03T19:39:47.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008327,"SBM-41437- Create Permisssion, User and Group  - Part 2. (TC05)",1008326,"2017-02-03T19:39:48.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008328,"SBM-41437- Create Permisssion, User and Group  - Part 3. (TC06)",1008327,"2017-02-03T19:39:49.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008329,"SBM-41437- Create Instances using Bizlogic. (TC07)",1008328,"2017-02-03T19:39:50.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008330,"SBM-41437- Verify accessibility for a user with Process Instance permissions - Part 4. (TC08)",1008329,"2017-02-03T19:39:51.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008331,"SBM-41437- Verify accessibility for a user with Process Instance permissions - Part 5. (TC09)",1008330,"2017-02-03T19:39:52.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008332,"SBM-41437- Verify accessibility for a user with Process Instance permissions - Part 6. (TC10)",1008331,"2017-02-03T19:39:54.000Z"
100607,"JIRA Issues - SBM-41437 (Part 3)","JIRA Issues","Deprecated",1008333,"Closing all windows and browsers. (TC11)",1008332,"2017-04-05T01:00:35.000Z"
100735,"AureaSavvion_2016_Functional-Test_01Sep2016","AureaSavvion_2016_Functional-Test_01Sep2016","Deprecated",1009806,"Copy prerequisites artifacts and Start Servers (TC01-01)",,"2017-02-07T01:23:26.000Z"
100735,"AureaSavvion_2016_Functional-Test_01Sep2016","AureaSavvion_2016_Functional-Test_01Sep2016","Deprecated",1009823,"SBM-39532 - Verify Link Trail on Back button (TC02)",1009895,"2017-02-07T01:23:34.000Z"
100735,"AureaSavvion_2016_Functional-Test_01Sep2016","AureaSavvion_2016_Functional-Test_01Sep2016","Deprecated",1009825,"SBM-40427 - Verify NPE when clicking Avg # of sick days kpi (TC03)",1009823,"2017-02-07T01:23:35.000Z"
100735,"AureaSavvion_2016_Functional-Test_01Sep2016","AureaSavvion_2016_Functional-Test_01Sep2016","Deprecated",1009832,"SBM-40220 - Verify Default Application dropdown sorting in profile edit page (TC04)",1009825,"2017-02-08T07:43:57.000Z"
100735,"AureaSavvion_2016_Functional-Test_01Sep2016","AureaSavvion_2016_Functional-Test_01Sep2016","Deprecated",1009836,"SBM-40188 - Verify default application on My Task page when a user has a default application with a label different than a name (TC05)",1009832,"2017-02-08T12:03:39.000Z"
100735,"AureaSavvion_2016_Functional-Test_01Sep2016","AureaSavvion_2016_Functional-Test_01Sep2016","Deprecated",1009857,"Closing all windows and browsers (TC06)",1009836,"2017-02-07T01:23:38.000Z"
100735,"AureaSavvion_2016_Functional-Test_01Sep2016","AureaSavvion_2016_Functional-Test_01Sep2016","Deprecated",1009895,"Copy prerequisites artifacts and Start Servers (TC01-02)",1009806,"2017-02-07T01:23:29.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009884,"SBM-41003, SBM-40992 - Create Permission, User, Groups , Favorites and Queue (TC01-01)",,"2017-05-31T18:50:59.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009885,"SBM-41003, SBM-40992 - Create Permission, User, Groups , Favorites and Queue (TC01-02)",1009884,"2017-05-30T10:19:51.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009886,"SBM-41003, SBM-40992 - Create Permission, User, Groups , Favorites and Queue (TC01-03)",1009885,"2017-05-30T10:19:51.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009887,"SBM-41003, SBM-40992 - Create Permission, User, Groups , Favorites and Queue (TC01-04)",1009886,"2017-05-30T10:19:52.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009888,"SBM-41003, SBM-40992 - Create Permission, User, Groups , Favorites and Queue (TC01-05)",1009887,"2017-05-30T10:19:52.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009889,"SBM-40992 - Access Favorites for User with Unauthorized permission (TC02)",1009888,"2017-05-30T10:19:53.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009890,"SBM-40992 - Favorite operation for User with View , Access and Create permission (TC03-01)",1009889,"2017-05-30T10:19:53.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009891,"SBM-40992 - Favorite operation for User with View , Access and Create permission (TC03-02)",1009890,"2017-05-30T10:19:54.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009892,"SBM-41003 - Add Edit Delete User with Unauthorized permission (TC04)",1009891,"2017-05-30T10:19:54.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009893,"SBM-41003 - Add Edit Delete Group with Unauthorized permission (TC05-01)",1009892,"2017-05-30T10:19:55.000Z"
100744,"AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","AureaSavvion_2016_Functional-Test_01Sep2016 (Part 2)","Deprecated",1009894,"SBM-41003 - Add Edit Delete Group with Unauthorized permission (TC05-02)",1009893,"2017-05-30T10:19:55.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010150,"Copy prerequisites artifacts , Start the Server and BPM Portal Application (TC01)",,"2016-12-27T15:37:40.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010152,"SBM-40474 - Install Aplication and Create Instances (TC02)",1010150,"2016-12-27T15:37:41.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010154,"SBM-40474 - Create User with Management Permissions (TC03)",1010152,"2016-12-27T15:37:42.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010161,"SBM-40474 - Create Instance for an Application for user with Management Permission (TC04)",1010154,"2016-12-27T15:37:42.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010257,"SBM-40474 - Verify User is able to search and Update process instance using Attributes and 'Instance Id' (TC05-01)",1010161,"2016-12-27T15:37:43.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010278,"SBM-40474 - Verify User is able to search and Update process instance using Attributes and 'Instance Id' (TC05-02)",1010257,"2017-03-26T07:38:21.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010284,"SBM-40130 - Create User and Group with Management Permission (TC06-01)",1010278,"2016-12-27T15:37:44.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010285,"SBM-40130 - Create User and Group with Management Permission (TC06-02)",1010284,"2016-12-27T15:37:44.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010286,"SBM-40130 - Verify User with Group ACL permission is able to change creater filter and search Instances (TC07)",1010285,"2016-12-27T15:37:44.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010287,"SBM-40178 - Submission of Global DS page redirects to Application page when BPMPortal disable Confirmation is False (TC08)",1010286,"2016-12-27T15:37:45.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010380,"SBM-40178: To change Configuration file for BPM Portal Confirmation and Restart the Server (TC09-01)",1010287,"2016-12-27T15:37:45.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010381,"SBM-40178: To change Configuration file for BPM Portal Confirmation and Restart the Server (TC09-02)",1010380,"2016-12-27T15:37:46.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010383,"SBM-40178 - Submission of Global DS page redirects to Application page when BPMPortal disable Confirmation is True (TC10)",1010381,"2016-12-27T15:37:46.000Z"
100756,"AureaSavvion_2016_Functional-Test_07Sep2016","AureaSavvion_2016_Functional-Test_07Sep2016","Deprecated",1010384,"Closing all windows and browsers (TC11)",1010383,"2016-12-27T15:37:47.000Z"
102555,"SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","Deprecated",1031659,"Automate Test - (pre-condition)C180938.. - Verify that the Queue Management screen opens from Administration / User Management / Queues ",,"2018-12-19T11:05:25.000Z"
102555,"SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","Deprecated",1032068,"Automate Test - C18093833 - Verify that the Queue Management screen opens from Administration / User Management / Queues",1031659,"2018-12-19T11:05:25.000Z"
102555,"SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","Deprecated",1032070,"Automate Test - C18093835 - Verify the Page Search functionality on the Queue Management Screen",1032068,"2018-12-19T11:05:25.000Z"
102555,"SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","Deprecated",1032101,"Automate Test - C18093836 - Verify the Refresh functionality on the Queue Management Screen",1032070,"2018-12-19T11:05:25.000Z"
102555,"SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","SBM-56852 -- E2E for Administration / User Management / Queue / Management screen  SBM-51445","Deprecated",1032103,"Automate Test - C18093838 - Verify the Delete functionality on the Queue Management screen",1032101,"2018-12-19T11:05:25.000Z"
102563,"SBM-56250 -- E2E for SBM-52894","SBM-56250 -- E2E for SBM-52894","Deprecated",1031694,"Automate Test - C17894694 - Verify that Add Balanced Scorecard screen is displayed from Management / Balanced Scorecard / Designer / Add Balanced Scorecard",,"2018-12-19T11:05:55.000Z"
102563,"SBM-56250 -- E2E for SBM-52894","SBM-56250 -- E2E for SBM-52894","Deprecated",1031695,"Automate Test - C17894695 - Verify Reset functionality on Add Balanced Scorecard screen",1031694,"2018-12-19T11:05:55.000Z"
102563,"SBM-56250 -- E2E for SBM-52894","SBM-56250 -- E2E for SBM-52894","Deprecated",1031696,"Automate Test - C17894696 - Verify the error message for blank entry on Add Balanced Scorecard screen",1031695,"2018-12-19T11:05:55.000Z"
102563,"SBM-56250 -- E2E for SBM-52894","SBM-56250 -- E2E for SBM-52894","Deprecated",1031697,"Automate Test - C17894698 - Verify Cancel button functionality on Add Balanced Scorecard screen",1031696,"2018-12-19T11:05:55.000Z"
102563,"SBM-56250 -- E2E for SBM-52894","SBM-56250 -- E2E for SBM-52894","Deprecated",1031698,"Automate Test - C17894699 - Verify adding a new scorecard on Add Balanced Scorecard screen",1031697,"2018-12-19T11:05:55.000Z"
102564,"SBM-56260 -- E2E for SBM-52901","SBM-56260 -- E2E for SBM-52901","Developed",1031699,"Automate Test - C17941404 - Verify that Add Balanced Scorecard screen is displayed from Management / Balanced Scorecard / Designer / Add Balanced Scorecard",1031704,"2018-09-25T07:02:00.000Z"
102564,"SBM-56260 -- E2E for SBM-52901","SBM-56260 -- E2E for SBM-52901","Developed",1031700,"Automate Test - C17941405 - Verify that the Add Source screen is displayed from Management / Balanced Scorecard / Designer / Add Balanced Scorecard / Sources",1031699,"2018-09-25T07:02:01.000Z"
102564,"SBM-56260 -- E2E for SBM-52901","SBM-56260 -- E2E for SBM-52901","Developed",1031701,"Automate Test - C17941406 - Verify that validation messages are applied on the Add screen",1031700,"2018-09-25T07:02:01.000Z"
102564,"SBM-56260 -- E2E for SBM-52901","SBM-56260 -- E2E for SBM-52901","Developed",1031702,"Automate Test - C17941407 - Verify the Save functionality on the Add Sources screen",1031701,"2018-09-25T07:02:02.000Z"
102564,"SBM-56260 -- E2E for SBM-52901","SBM-56260 -- E2E for SBM-52901","Developed",1031703,"Automate Test - C17941408 - Verify the Reset functionality on the Add Sources screen",1031702,"2018-09-25T07:02:02.000Z"
102564,"SBM-56260 -- E2E for SBM-52901","SBM-56260 -- E2E for SBM-52901","Developed",1031704,"Automate Test - PreCondition (C17115240) - C17941406 - Verify that validation messages are applied on the Add screen",,"2018-09-25T07:02:00.000Z"
102565,"SBM-56266 -- E2E for SBM-52895","SBM-56266 -- E2E for SBM-52895","Deprecated",1031705,"Automate Test - C17939221 - 1. Verify that the Add Balanced Scorecard screen is displayed from Management / Balanced Scorecard / Designer / Add Balanced Scorecard",,"2018-12-19T11:06:19.000Z"
102565,"SBM-56266 -- E2E for SBM-52895","SBM-56266 -- E2E for SBM-52895","Deprecated",1031706,"Automate Test - C18100944 - 2. Verify that the KPI screen is displayed from Management / Balanced Scorecard / Designer / Add Balanced Scorecard",1031705,"2018-12-19T11:06:19.000Z"
102565,"SBM-56266 -- E2E for SBM-52895","SBM-56266 -- E2E for SBM-52895","Deprecated",1031707,"Automate Test - C17939222 - 3. Verify the sorting functionality on the KPI screen",1031706,"2018-12-19T11:06:19.000Z"
102565,"SBM-56266 -- E2E for SBM-52895","SBM-56266 -- E2E for SBM-52895","Deprecated",1031708,"Automate Test - C17939223 - 4. Verify the Page Search functionality of the KPI screen",1031707,"2018-12-19T11:06:19.000Z"
102565,"SBM-56266 -- E2E for SBM-52895","SBM-56266 -- E2E for SBM-52895","Deprecated",1032013,"Automate Test - C17939225 - 5. Verify the delete functionality on the KPI screen",1031708,"2018-12-19T11:06:19.000Z"
102566,"SBM-56273 -- E2E for SBM-52880","SBM-56273 -- E2E for SBM-52880","Deprecated",1031710,"Automate Test - C18080074 - 1. Install applications from portal and create their instanced",,"2018-12-19T11:07:09.000Z"
102566,"SBM-56273 -- E2E for SBM-52880","SBM-56273 -- E2E for SBM-52880","Deprecated",1031711,"Automate Test - C17895967 - 2. Verify that the Migration Map screen is displayed from Administration / Applications / Migrate Instances / Migration Map",1031710,"2018-12-19T11:07:09.000Z"
102566,"SBM-56273 -- E2E for SBM-52880","SBM-56273 -- E2E for SBM-52880","Deprecated",1031712,"Automate Test - C18080086 - 3. Verify that the Edit Map Dataslots page is displayed from Administration / Applications / Migrate Instances / Migration Map / Add",1031711,"2018-12-19T11:07:09.000Z"
102566,"SBM-56273 -- E2E for SBM-52880","SBM-56273 -- E2E for SBM-52880","Deprecated",1031713,"Automate Test - C17895968 - 4. Verify that validation messages for EDIT button are implemented on the Map Dataslots tab - Part 1",1031712,"2018-12-19T11:07:09.000Z"
102566,"SBM-56273 -- E2E for SBM-52880","SBM-56273 -- E2E for SBM-52880","Deprecated",1031714,"Automate Test - C17895969 - 5. Verify that validation messages are implemented on the Map Dataslots tab - Part 2",1031713,"2018-12-19T11:07:09.000Z"
102568,"SBM-56529 - E2E for SBM-52214","SBM-56529 - E2E for SBM-52214","Deprecated",1032149,"Automate Test - C17941628 - Verify that the Instance screen is displayed from Management / Overview",,"2018-12-19T11:07:36.000Z"
102568,"SBM-56529 - E2E for SBM-52214","SBM-56529 - E2E for SBM-52214","Deprecated",1032150,"Automate Test - C17941631 - Verify the Multi Sort functionality by ID on the Instances screen",1032149,"2018-12-19T11:07:36.000Z"
102568,"SBM-56529 - E2E for SBM-52214","SBM-56529 - E2E for SBM-52214","Deprecated",1032151,"Automate Test - C17941633 - Verify the Search by Instance ID functionality on the Instances screen",1032150,"2018-12-19T11:07:36.000Z"
102568,"SBM-56529 - E2E for SBM-52214","SBM-56529 - E2E for SBM-52214","Deprecated",1032152,"Automate Test - C17941637 - Verify the Update All functionality on the Instances Screen",1032151,"2018-12-19T11:07:36.000Z"
102568,"SBM-56529 - E2E for SBM-52214","SBM-56529 - E2E for SBM-52214","Deprecated",1032153,"Automate Test - C17941643 - Verify the responsiveness feature of the Instances screen for the iPhone 6",1032152,"2018-12-19T11:07:36.000Z"
102568,"SBM-56529 - E2E for SBM-52214","SBM-56529 - E2E for SBM-52214","Deprecated",1032154,"Automate Test - C17941638 - Verify the Selective Remove functionality on the Instance screen",1032153,"2018-12-19T11:07:36.000Z"
102568,"SBM-56529 - E2E for SBM-52214","SBM-56529 - E2E for SBM-52214","Deprecated",1032155,"Automate Test - C17941642 - Verify the Remove All functionality on the Instance screen",1032154,"2018-12-19T11:07:36.000Z"
102580,"SBM-54719 - IE Compatibility View Issue - <Meta> tag in generated jsps needs to be changed","SBM-54719 - IE Compatibility View Issue - <Meta> tag in generated jsps needs to be changed","Developed",1031759,"Automate Test - C1118291 - Import the ""AllPresentationTestApp"" Application to BPM Studio",,"2018-09-26T17:44:40.000Z"
102580,"SBM-54719 - IE Compatibility View Issue - <Meta> tag in generated jsps needs to be changed","SBM-54719 - IE Compatibility View Issue - <Meta> tag in generated jsps needs to be changed","Developed",1031782,"Automate Test - C1118608 - Publish ""AllPresentationTestApp"" Application to BPM Portal",1031759,"2018-09-26T17:44:41.000Z"
102580,"SBM-54719 - IE Compatibility View Issue - <Meta> tag in generated jsps needs to be changed","SBM-54719 - IE Compatibility View Issue - <Meta> tag in generated jsps needs to be changed","Developed",1031783,"Automate Test - C1118626 - Create an Instance of the ""AllPresentationTestApp"" Application",1031782,"2018-09-26T17:44:42.000Z"
102593,"102593 - E2E for SBM-51291","SBM-56565 E2E for SBM-51291","Deprecated",1032032,"Automate Test - C17966302 - SBM-56565 E2E for SBM-51291 - Verify that the Application screen is displayed from Management / Overview / Applications",,"2018-12-19T11:08:02.000Z"
102593,"102593 - E2E for SBM-51291","SBM-56565 E2E for SBM-51291","Deprecated",1032064,"Automate Test - C17966303 - SBM-56565 E2E for SBM-51291 - Verify that the Application Information screen is displayed from Management / Overview / Applications / View",1032032,"2018-12-19T11:08:02.000Z"
102593,"102593 - E2E for SBM-51291","SBM-56565 E2E for SBM-51291","Deprecated",1032065,"Automate Test - C17966305 - SBM-56565 E2E for SBM-51291 - Verify that the user is able to add 3 Rows on the Application Information Screen",1032064,"2018-12-19T11:08:02.000Z"
102593,"102593 - E2E for SBM-51291","SBM-56565 E2E for SBM-51291","Deprecated",1032066,"Automate Test - C17966306 - SBM-56565 E2E for SBM-51291 - Verify that rows can be deleted on the Application Information Screen",1032065,"2018-12-19T11:08:02.000Z"
102593,"102593 - E2E for SBM-51291","SBM-56565 E2E for SBM-51291","Deprecated",1032067,"Automate Test - C17966311 - SBM-56565 E2E for SBM-51291 - Verify that changes made to the Application Information Screen are saved successfully",1032066,"2018-12-19T11:08:02.000Z"
102634,"E2E for SBM-51287","E2E for SBM-51287","Deprecated",1032025,"Automate Test - C17971617 - Verify that the Add screen is displayed from Administration / System / Attributes screen",,"2018-12-19T11:08:28.000Z"
102634,"E2E for SBM-51287","E2E for SBM-51287","Deprecated",1032057,"Automate Test - C17971618 - Verify that a value can be added on the Add Attribute screen",1032025,"2018-12-19T11:08:28.000Z"
102634,"E2E for SBM-51287","E2E for SBM-51287","Deprecated",1032060,"Automate Test - C17971619 - Verify the Delete Initial Value functionality on the Add Attribute screen",1032057,"2018-12-19T11:08:28.000Z"
102634,"E2E for SBM-51287","E2E for SBM-51287","Deprecated",1032062,"Automate Test - C17971620 - Verify the Add Attribute functionality using Save and Add New",1032060,"2018-12-19T11:08:28.000Z"
102634,"E2E for SBM-51287","E2E for SBM-51287","Deprecated",1032063,"Automate Test - C17971622 - Verify the Add Attribute functionality using Save",1032062,"2018-12-19T11:08:28.000Z"
102636,"SBM-56829 - E2E for Administration / User Management / Permissions screen SBM-51258","SBM-56829 E2E for Administration / User Management / Permissions screen SBM-51258","Deprecated",1032017,"Automate Test - C18092664 - SBM-56829 E2E for Administration / User Management / Permissions screen SBM-51258 - Verify that the Permissions screen is displayed from Administration / User Management",,"2018-12-19T11:08:54.000Z"
