"Sequence","Title","Scope","State","Test","TestTitle","Dependency","LastUpdated"
101661,"Calendars - Reminder","Calendars - Reminder","Developed",1021538,"C1266198 - Calendars - Reminder - Verify if Reminder Pop up is displayed. (TC2)",1021537,"2019-02-06T16:33:31.000Z"
101661,"Calendars - Reminder","Calendars - Reminder","Developed",1021539,"C1266199 - Calendars - Reminder - Dismiss the reminder of the selected event. (TC3)",1021538,"2019-02-06T16:33:31.000Z"
101661,"Calendars - Reminder","Calendars - Reminder","Developed",1021540,"C1266200 - Calendars - Reminder - Dismiss all displayed reminders. (TC4)",1021539,"2019-02-06T16:33:32.000Z"
101661,"Calendars - Reminder","Calendars - Reminder","Developed",1021541,"C1266201 - Calendars - Reminder - Remind me later. (TC5)",1021540,"2019-02-06T16:33:32.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021557,"C2705123 Reply to message from Drafts (TC01-01)",,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021558,"C2705123 Reply to message from Drafts (TC01-02)",1021557,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021559,"C1179524 Contacts Groups - Changes in Contact Group - create contact group (TC02-01)",1021558,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021560,"C1179524 Contacts Groups - Changes in Contact Group - create contact group (TC02-02)",1021559,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021561,"C1179524 Contacts Groups - Changes in Contact Group - create contact group (TC02-03)",1021560,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021562,"C1179524 Contacts Groups - Changes in Contact Group - create contact group (TC02-04)",1021561,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021563,"C1179524 Contacts Groups - Changes in Contact Group - create contact group (TC02-05)",1021562,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021564,"C1179526 Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff (TC03)",1021563,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021565,"C1179528 Contacts Groups - Changes in Contact Group - add user to Contact Group (TC04)",1021564,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021566,"C1179527 Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group (TC05)",1021565,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021567,"C1179529 Contacts Groups - Changes in Contact Group - remove user from Contact Group (TC06)",1021566,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021568,"C1179530 Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group (TC07)",1021567,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021569,"C1179525 Contacts Groups - Changes in Contact Group - rename contact group (TC08)",1021568,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021570,"C1179532 Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed (TC09)",1021569,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021571,"C1179531 Contacts Groups - Changes in Contact Group - remove contact group (TC10)",1021570,"2018-11-23T20:26:24.000Z"
101665,"Kerio Connect client - Changes in Contact Group - Create/Rename/Remove Contact Group, Add/Remove User","C2705123	Reply to message from Drafts
C1179524	Contacts Groups - Changes in Contact Group - create contact group
C1179526	Contacts Groups - Changes in Contact Group - verify created Contact Group in Outlook with Koff
C1179528	Contacts Groups - Changes in Contact Group - add user to Contact Group
C1179527	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was added to Contact Group
C1179529	Contacts Groups - Changes in Contact Group - remove user from Contact Group
C1179530	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff user was removed from Contact Group
C1179525	Contacts Groups - Changes in Contact Group - rename contact group
C1179532	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was renamed
C1179531	Contacts Groups - Changes in Contact Group - remove contact group
C1098247	Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed","Developed",1021572,"C1098247 Contacts Groups - Changes in Contact Group - verify in Outlook with Koff Contact Group was removed (TC11)",1021571,"2018-11-23T20:26:24.000Z"
101840,"Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Developed",1023881,"C1098251 - Repeat pattern (TC01-01)",,"2018-03-21T14:28:56.000Z"
101840,"Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Developed",1023882,"C1098251 - Repeat pattern (TC01-02)",1023881,"2018-03-21T14:28:57.000Z"
101840,"Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Developed",1023954,"C1098252 - End of repeated event (TC02)",1023882,"2018-03-21T14:28:57.000Z"
101840,"Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Developed",1023970,"C1098253 - Calendars - Create Private Event (TC03)",1023954,"2018-03-21T14:28:58.000Z"
101840,"Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Developed",1023971,"C1226868 - Calendars - Share Calendar (TC04)",1023970,"2018-03-21T14:28:59.000Z"
101840,"Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Developed",1024002,"C1226984 - Subscribing for Shared Calendar (TC05)",1023971,"2018-03-21T14:29:00.000Z"
101840,"Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Developed",1024003,"C1227060 - Verify Details of Private event are hidden (TC06)",1024002,"2018-04-11T18:08:06.000Z"
101840,"Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Repeat Pattern, End of Repeated Event, Create Private Event, Share Calendar, Subscribe to Shared Calendar, Verify Private Event Details are Hidden, Open Sharing Dialog","Developed",1024004,"C1159971 - Calendars - Sharing - Open Sharing dialog (TC07)",1024003,"2018-03-21T14:29:02.000Z"
101841,"Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Deprecated",1023892,"Precondition: C1097651 - General - Users adding (TC1-01)",,"2018-10-15T18:50:13.000Z"
101841,"Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Deprecated",1023894,"Precondition: C1160336 - Calendars - Invitations - Create repeated invitation (TC1-02)",1023892,"2018-10-15T18:50:13.000Z"
101841,"Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Deprecated",1023897,"C1160370 - Calendars - Invitations - Remove this event (first) by delete key (TC1-03)",1023894,"2018-10-15T18:50:13.000Z"
101841,"Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Deprecated",1023898,"C1160370 - Calendars - Invitations - Remove this event (first) by delete key (TC1-04)",1023897,"2018-10-15T18:50:13.000Z"
101841,"Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Deprecated",1023899,"C1160673 - Calendars - Invitations - Remove this event (first) from context menu (TC2)",1023898,"2018-10-15T18:50:13.000Z"
101841,"Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Deprecated",1023938,"C1160675 - Calendars - Invitations - Remove this event (first) from event editor (TC3-01)",1023899,"2018-10-15T18:50:13.000Z"
101841,"Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Regression - KC Client: Calendars, Invitations - Remove This Event (First)","Deprecated",1023939,"C1160675 - Calendars - Invitations - Remove this event (first) from event editor (TC3-02)",1023938,"2018-10-15T18:50:13.000Z"
101846,"Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Deprecated",1023956,"Precondition: C1097651 - General - Users adding (TC1-01)",,"2018-10-15T18:50:34.000Z"
101846,"Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Deprecated",1023957,"Precondition: C1160336 - Calendars - Invitations - Create repeated invitation (TC1-02)",1023956,"2018-10-15T18:50:34.000Z"
101846,"Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Deprecated",1023958,"C1160383 - Calendars - Invitations - Remove future events (first) by delete key (TC1-03)",1023957,"2018-10-15T18:50:34.000Z"
101846,"Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Deprecated",1023959,"C1160383 - Calendars - Invitations - Remove future events (first) by delete key (TC1-04)",1023958,"2018-10-15T18:50:34.000Z"
101846,"Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Deprecated",1023960,"Precondition: C1160336 - Calendars - Invitations - Create repeated invitation (TC2-01)",1023959,"2018-10-15T18:50:34.000Z"
101846,"Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Deprecated",1023961,"C1160681 - Calendars - Invitations - Remove future events (first) from context menu (TC2-02)",1023960,"2018-10-15T18:50:34.000Z"
101846,"Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Deprecated",1023963,"C1160682 - Calendars - Invitations - Remove future events (first) from event editor (TC3-02)",1024007,"2018-10-15T18:50:34.000Z"
101846,"Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Deprecated",1024007,"Precondition: C1160336 - Calendars - Invitations - Create repeated invitation (TC3-01)",1023961,"2018-10-15T18:50:34.000Z"
101846,"Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Regression - KC Client: Calendars, Invitations - Remove Future Events (First)","Deprecated",1024015,"C1160682 - Calendars - Invitations - Remove future events (first) from event editor (TC3-03)",1023963,"2018-10-15T18:50:34.000Z"
101847,"Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Deprecated",1023980,"Precondition: C1097651 - General - Users adding (TC1-01)",,"2018-10-15T18:50:55.000Z"
101847,"Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Deprecated",1023981,"Precondition: C1160336 - Calendars - Invitations - Create repeated invitation (TC1-02)",1023980,"2018-10-15T18:50:55.000Z"
101847,"Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Deprecated",1023982,"C1160377 - Calendars - Invitations - Remove this event (not first) by delete key (TC4-01)",1023981,"2018-10-15T18:50:55.000Z"
101847,"Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Deprecated",1023983,"C1160377 - Calendars - Invitations - Remove this event (not first) by delete key (TC4-02)",1023982,"2018-10-15T18:50:55.000Z"
101847,"Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Deprecated",1023984,"C1160679 - Calendars - Invitations - Remove this event (not first) from context menu (TC5)",1023983,"2018-10-15T18:50:55.000Z"
101847,"Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Deprecated",1023985,"C1160680 - Calendars - Invitations - Remove this event (not first) from event editor (TC6-01)",1023984,"2018-10-15T18:50:55.000Z"
101847,"Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Regression - KC Client: Calendars, Invitations - Remove This Event (Not First)","Deprecated",1023986,"C1160680 - Calendars - Invitations - Remove this event (not first) from event editor (TC6-02)",1023985,"2018-10-15T18:50:55.000Z"
101848,"Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Developed",1024005,"PreCondition -- Create Users (TC00-01)",,"2018-06-22T07:48:49.000Z"
101848,"Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Developed",1024006,"PreCondition -- Create Users (TC00-02)",1024005,"2018-06-22T07:48:50.000Z"
101848,"Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Developed",1024045,"C1098255 - Calendars - Invitations - Create simple invitation (TC01-01)",1024006,"2018-06-22T07:48:51.000Z"
101848,"Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Developed",1024046,"C1160338 - Calendars - Invitations - Change simple invitation by dragging - time (TC02-01)",1024248,"2018-06-22T07:48:53.000Z"
101848,"Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Create Simple Invitation, Change by Drag, Change via Editor, Change via Editor - Invited Person, Create Repeat Invitation, Create Exception","Developed",1024047,"C1160338 - Calendars - Invitations - Change simple invitation by dragging - time (TC02-02)",1024046,"2018-06-22T07:48:54.000Z"
